Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Type,Item_Identifier_DR,Item_Identifier_FD,Item_Identifier_NC,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Outlet_Sales
11.6,0.037793818,8,99.3042,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
7.42,0.020374875,13,248.0092,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
10.3,0.053930934,8,154.663,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
19.5,0.128181759,1,156.1314,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
17.1,0.046903482,3,142.0838,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
13.35,0.032024659,10,62.7194,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
15.85,0.110010191,5,38.8506,6,17,1,0,1,0,0,1,0,0,1,0,1,0,0
5.4,0.084245356,8,164.6526,4,36,0,0,0,1,1,0,0,0,1,1,0,0,0
13.35,0.038519399,13,236.8564,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
13.3,0.079739853,4,233.03,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
19.25,0.108010006,9,33.3558,6,17,1,0,0,1,1,0,0,0,1,0,1,0,0
18.85,0.138585859,13,252.4724,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
18.6,0.076841095,13,162.2236,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
13.65,0.015976249,1,230.2668,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
10.3,0.050353695,3,78.696,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
13.35,0.017821466,4,75.1012,7,19,1,1,0,0,1,0,0,0,1,0,1,0,1
7.935,0.031730739,9,261.091,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
10.8,0.097937252,10,98.9042,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
13.15,0.092854963,9,158.7604,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
16.6,0.227189581,7,173.9422,0,23,0,1,0,0,1,0,0,0,1,0,0,1,0
19.2,0.041227831,9,129.831,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
19.85,0.020858779,13,62.8194,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
5.63,0.024520854,10,102.8306,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
10.3,0.030693756,6,114.2176,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
13.85,0.034640466,7,116.1492,7,19,1,1,0,0,1,0,0,0,1,0,1,0,1
13.8,0.053930934,6,74.3012,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
9.6,0.036341539,6,142.9154,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
11.5,0.0204702,4,88.254,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
9.195,0.051366901,0,77.0644,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
16.2,0.128315409,5,178.137,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
11.15,0.014497036,4,150.8708,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
17.1,0.066828857,9,114.186,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
6.965,0.047784475,9,158.8604,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
7.52,0.043810028,0,181.395,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
20.7,0.047491371,4,213.9876,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
12.15,0.026010729,15,119.144,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
20.2,0.121500143,13,95.0752,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
18.5,0.045534457,4,146.3102,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
10.195,0.188038372,13,146.4076,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
20.85,0.062224479,0,88.1514,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
12.65,0.069532901,10,51.8324,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
15.85,0.043479126,15,36.7164,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
12.8,0.076060037,6,95.141,8,24,1,0,1,0,1,0,0,0,1,1,0,0,0
12.3,0.053930934,5,190.9162,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
15.75,0.055154296,0,195.5452,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
7.575,0.055121892,4,196.7768,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
6.155,0.094201477,10,213.356,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
10.1,0.031946638,3,51.6008,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
11.1,0.057969482,9,119.3124,4,36,0,0,0,1,1,0,0,0,1,1,0,0,0
18.85,0.052054819,8,189.1846,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
15.25,0.065999008,13,177.966,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
15.85,0.081953387,1,176.237,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
9.695,0.053930934,6,186.7898,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
11.3,0.056387854,0,245.4118,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
11.8,0.058975504,8,81.7618,3,12,2,0,0,1,1,0,0,1,0,0,0,1,0
13.5,0.12163321,9,161.692,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
11.1,0.044814962,13,174.4054,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
11.6,0.038578846,4,56.1272,9,22,1,0,1,0,1,0,0,1,0,1,0,0,0
16.75,0.029785889,13,38.9822,9,22,1,0,1,0,1,0,0,1,0,1,0,0,0
20.5,0.113045883,6,194.1478,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
11.6,0.037639672,8,98.4042,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
19.35,0.08186804,0,46.8034,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
16.7,0.102055777,3,184.0292,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
9.195,0.015856295,0,81.6592,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
11.395,0.053930934,8,151.6708,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
20.1,0.054455495,5,149.5366,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
10.195,0.078758649,6,116.3808,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
5.63,0.024536636,10,106.1306,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
14.65,0.171245426,6,50.3692,1,34,1,0,1,0,1,0,1,0,0,0,0,1,0
19.85,0.036551446,13,62.7194,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
10.8,0.049719026,6,246.7144,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
8.01,0.070247589,7,37.5532,8,24,1,1,0,0,1,0,0,0,1,1,0,0,1
17.6,0.015950066,1,47.7402,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
21.25,0.024650932,9,146.0102,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
19.7,0.081193712,0,198.411,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
14.1,0.089677773,3,139.8496,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
9.195,0.10080442,0,45.4744,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
8.895,0.053930934,7,232.9616,7,19,1,1,0,0,1,0,0,0,1,0,1,0,1
11,0.054939029,8,101.4358,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
13.6,0.043443753,6,158.1946,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
7.97,0.034286109,14,173.1422,5,36,3,1,0,0,1,0,0,1,0,0,0,1,1
18,0.039090105,13,148.4418,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
18.85,0.137755834,7,161.8578,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
16.75,0.104348025,13,156.263,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
15.7,0.030554947,7,41.877,5,36,3,1,0,0,1,0,0,1,0,0,0,1,1
9.5,0.048883854,15,185.7898,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
9.5,0.022093019,10,195.9452,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
18.75,0.034141213,9,211.9218,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
17.85,0.011180843,13,213.456,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
18.7,0.105104552,5,121.7072,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
14.3,0.034404732,0,98.1726,6,17,1,0,1,0,0,1,0,0,1,0,1,0,0
11.1,0.036083537,5,175.4712,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
13.15,0.165616415,6,172.6764,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
11.15,0.119371835,4,45.2744,5,36,3,0,1,0,1,0,0,1,0,0,0,1,0
15.3,0.038460297,9,104.0332,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
15.85,0.07871426,3,37.2506,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
8.39,0.024243294,5,116.0176,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
20,0.028180789,6,46.8744,7,19,1,0,1,0,0,1,0,0,1,0,1,0,0
15.7,0.122657336,6,110.1544,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
13.35,0.064938448,0,90.0804,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
7.575,0.055502454,4,196.5768,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
9.8,0.024482644,8,116.2492,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
18.75,0.034307348,9,215.2218,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
5.03,0.008639333,9,122.2756,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
12.35,0.053930934,0,75.9328,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
6.865,0.056830682,13,214.0218,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
6.305,0.12301331,13,93.2436,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
15.7,0.045203854,5,180.266,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
10.5,0.142827296,1,159.4578,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
16.25,0.025612348,6,168.2474,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
20.2,0.099893424,9,187.6898,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
20.6,0.030504756,4,212.6244,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
9.195,0.107891398,13,182.7634,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
10,0.073493831,8,118.344,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
12,0.034112833,3,180.1976,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
17.75,0.073559521,12,33.9216,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
14.3,0.122571209,4,122.373,8,24,1,0,1,0,1,0,0,0,1,1,0,0,0
14,0.037340835,5,163.1526,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
14.5,0.062239081,4,154.2998,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
16.75,0.045009952,13,186.8556,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
15.5,0.086320509,5,48.1692,2,14,1,0,1,0,0,1,0,0,1,0,1,0,0
10.195,0.112203445,7,111.786,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
17.25,0.035064318,4,92.412,8,24,1,1,0,0,1,0,0,0,1,1,0,0,1
8.315,0.035773394,0,144.3444,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
11.6,0.077100381,5,172.4106,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
15.85,0.060800116,10,44.4744,5,36,3,0,1,0,0,1,0,1,0,0,0,1,0
19.2,0.00978492,15,225.9062,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
18.75,0.09246392,13,190.9504,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
8.27,0.018797945,8,241.288,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
13.65,0.03595391,13,185.2924,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
15.6,0.063081713,13,125.7704,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
13.65,0.066657791,5,32.6558,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
16.75,0.07585337,8,36.8532,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
7.72,0.087936752,6,115.9466,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
10.395,0.030281543,0,116.3176,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
18.25,0.01520491,13,197.2084,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
7.76,0.05930285,13,98.77,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
20.75,0.040421193,6,122.173,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
15.1,0.157154813,6,62.2194,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
12.35,0.033813351,10,198.1426,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
8.75,0.074778547,6,186.3556,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
17.2,0.012012071,3,163.1184,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
20.75,0.083606565,5,178.8318,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
10.195,0.146662938,5,138.6838,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
8.365,0.039811272,6,191.3188,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
13.5,0.067859568,4,60.1562,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
15.85,0.135836915,3,93.8094,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
9.8,0.056386541,1,84.6908,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
12.85,0.03046847,15,254.704,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
17.35,0.041474232,5,93.0804,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
18.5,0.061955439,5,145.1418,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
8.42,0.070856383,9,217.4192,3,12,2,0,0,1,1,0,0,1,0,0,0,1,0
8.05,0.164679597,4,112.1518,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
7.655,0.031938828,3,114.1492,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
20.6,0.083473583,0,120.8756,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
20.85,0.062606583,5,192.2478,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
18.35,0.098629062,6,90.6462,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
14.85,0.035227697,6,159.5578,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
15.1,0.053930934,6,146.2786,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
8.275,0.110197977,9,104.2306,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
11,0.057011062,6,241.9512,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
12.1,0.01545846,9,166.0526,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
10.895,0.0358031,6,130.3284,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
13.3,0.071597469,6,60.8536,7,19,1,0,1,0,0,1,0,0,1,0,1,0,0
8.43,0.017396308,14,196.0768,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
13.8,0.064207277,6,76.0012,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
10.5,0.070912843,5,121.5098,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
11.5,0.041994624,5,194.782,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
19.2,0.124301968,3,89.7488,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
15.1,0.067181098,13,258.8304,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
9.3,0.015944801,4,249.5092,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
20.35,0.060794097,0,233.6616,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
19.2,0.093463546,5,189.1214,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
13,0.030083482,3,61.922,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
18.75,0.01035692,9,208.3954,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
10.895,0.064362554,6,193.7794,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
15.85,0.057313443,13,53.3956,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
21,0.086326707,13,192.6478,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
15.2,0.02110482,3,217.0824,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
19.75,0.034027909,13,212.0902,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
7.39,0.120258245,11,141.547,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
20.7,0.079419755,0,99.8042,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
18.35,0.15783357,6,87.5882,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
17.5,0.013714183,5,259.2304,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
10.8,0.053930934,0,39.3138,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
11.5,0.020960615,8,133.2942,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
7.435,0.084436394,15,168.6158,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
13.85,0.026001976,5,161.521,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
9.395,0.159582185,14,224.772,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
8.905,0.143129124,5,58.8878,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
5.46,0.106538757,6,145.4786,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
19.7,0.053930934,0,194.411,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
14.3,0.123264522,4,123.273,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
9.13,0.051847425,9,152.8024,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
8.275,0.110913601,9,106.3306,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
15.6,0.105208448,13,170.5764,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
17.6,0.039031927,13,95.641,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
20.85,0.037345714,6,106.5306,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
5.73,0.075943184,14,85.5882,0,23,0,1,0,0,1,0,0,0,1,0,0,1,0
12.65,0.042175992,9,106.4938,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
6.215,0.049580407,0,227.4062,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
20.5,0.032819637,9,38.9822,9,22,1,0,0,1,1,0,0,1,0,1,0,0,0
5.75,0.075107656,4,112.8176,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
16.35,0.113953562,6,198.2426,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
8.05,0.07838564,6,256.4646,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
8.18,0.082333019,5,58.1588,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
12.1,0.020600553,13,147.5734,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
13.5,0.053930934,4,57.8562,9,22,1,0,1,0,0,1,0,1,0,1,0,0,0
5.19,0.042861968,5,196.811,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
5.985,0.005677876,0,184.8924,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
7,0.152261999,3,105.728,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
5.735,0.05695045,6,177.937,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
6.305,0.123307177,13,93.5436,9,22,1,0,1,0,0,1,0,1,0,1,0,0,0
5.82,0.077756427,6,254.533,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
18.35,0.099090261,6,94.0462,6,17,1,0,1,0,1,0,0,0,1,0,1,0,0
12.85,0.165694219,5,39.7164,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
19.5,0.082152451,3,179.9002,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
16.2,0.128682722,5,178.437,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
8.21,0.044888397,4,87.3198,1,34,1,0,1,0,1,0,1,0,0,0,0,1,0
14.65,0.172357491,6,50.8692,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
17.35,0.014721579,5,73.1038,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
7.5,0.096806008,9,56.2588,3,12,2,0,0,1,1,0,0,1,0,0,0,1,0
11.5,0.014921093,15,173.908,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
16.7,0.022110425,4,110.8886,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
11.8,0.07665661,13,32.3558,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
12.15,0.058663727,6,164.1552,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
17.7,0.122065518,10,103.3674,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
15.35,0.035292855,9,124.573,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
7.475,0.075845634,9,156.0656,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
9.3,0.044843161,9,246.1802,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
10.3,0.027292686,6,101.2042,1,34,1,0,1,0,1,0,1,0,0,0,0,1,0
6.695,0.053930934,5,219.4456,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
16.75,0.008525061,10,72.5038,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
12.65,0.053930934,10,107.8938,8,24,1,0,1,0,1,0,0,0,1,1,0,0,0
5.26,0.02439015,1,95.9068,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
12.85,0.033287541,6,198.4768,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
16.7,0.070297175,4,216.385,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
12.1,0.147663025,6,106.028,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
19.1,0.09688421,6,233.5958,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
11.8,0.077154417,13,35.7558,2,14,1,0,1,0,0,1,0,0,1,0,1,0,0
6.59,0.10550944,6,85.6908,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
8.6,0.090558833,9,112.6176,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
16.7,0.091437584,15,64.3168,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
7.02,0.08114883,6,146.8734,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
10.5,0.026424424,0,145.2128,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
15.35,0.074601506,13,90.983,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
18.2,0.058799705,9,220.7456,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
10.895,0.027032204,5,106.328,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
21.1,0.16216286,6,62.2168,3,12,2,0,1,0,0,1,0,1,0,0,0,1,0
20.5,0.036346224,5,72.9696,6,17,1,0,1,0,1,0,0,0,1,0,1,0,0
15.5,0.044024163,6,102.0332,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
6.425,0.093454899,6,175.3712,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
14.6,0.053930934,11,242.3538,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
15.85,0.110202066,5,39.7506,9,22,1,0,1,0,0,1,0,1,0,1,0,0,0
8.27,0.053930934,14,183.2924,2,14,1,1,0,0,0,1,0,0,1,0,1,0,1
13.65,0.025961116,13,80.4302,9,22,1,0,1,0,0,1,0,1,0,1,0,0,0
16.75,0.014998914,10,72.4038,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
10.8,0.041831008,8,186.6214,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
6.11,0.103340142,6,131.2968,3,12,2,0,1,0,0,1,0,1,0,0,0,1,0
13.65,0.012823829,13,55.5588,2,14,1,0,1,0,0,1,0,0,1,0,1,0,0
12.3,0.053930934,13,57.3562,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
9.5,0.035151215,6,171.8448,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
20.7,0.04745185,4,214.6876,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
17.5,0.052740763,13,103.799,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
19.7,0.066935459,13,177.537,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
11.6,0.009763021,13,226.2404,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
9.285,0.021049215,13,161.0578,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
10.6,0.033052168,2,49.7008,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
17.35,0.027653795,3,88.0856,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
7.075,0.058437653,4,143.0128,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
17,0.026563851,3,141.247,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
7.105,0.044591774,9,59.6562,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
14.1,0.089660816,3,140.0496,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
7.39,0.092705683,9,251.9066,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
14.85,0.035456465,6,162.2578,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
6.55,0.034800079,1,157.5288,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
6.44,0.132590283,1,98.17,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
8.895,0.026397141,5,207.8954,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
12.85,0.033172957,13,172.0422,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
5.175,0.037391881,3,83.2224,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
11.5,0.171050595,13,126.3704,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
20.25,0.018805105,6,220.6772,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
15.1,0.053930934,6,216.4166,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
10.195,0.0514111,1,33.0558,5,36,3,0,1,0,1,0,0,1,0,0,0,1,0
7.31,0.026830586,13,108.057,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
9.8,0.025960174,13,214.885,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
6.235,0.118099673,9,262.891,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
8.26,0.057585723,7,113.7834,0,23,0,1,0,0,1,0,0,0,1,0,0,1,0
7.895,0.061124626,2,58.5588,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
9.8,0.063805139,6,117.3492,6,17,1,0,1,0,0,1,0,0,1,0,1,0,0
6.71,0.029535852,0,67.5142,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
7.02,0.049942926,4,82.425,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
16.75,0.053930934,3,100.3674,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
19.85,0.044489064,4,89.4856,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
